1398848575439,168,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-3,,true,131964,0
1398848587529,371,Login2 - Connect,200,"Number of samples in transaction : 14, number of failing samples : 0",Thread Group 1-7,,true,45647,0
1398848576796,95,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-5,,true,22549,0
1398848589802,179,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-3,,true,28605,0
1398848593941,83,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-3,,true,64816,0
1398848587484,30,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-8,,true,6308,0
1398848597474,0,Setup Variables,200,OK,Thread Group 1-9,text,true,0,0
1398848592242,182,Login3 - Display Cabinet in Browser Tree,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-7,,true,9502,0
1398848597764,27,Delete Exported Document,0,OK,Thread Group 1-7,text,true,53,0
1398848581696,100,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-1,,true,23330,0
1398848594034,26,AdvSrch5 - Go back to Cabinets,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,6204,0
1398848560511,541,AdvancedSearch_Export,200,"Number of samples in transaction : 39, number of failing samples : 0",Thread Group 1-3,,true,254148,0
1398848599162,26,Delete Exported Document,0,OK,Thread Group 1-3,text,true,0,0
1398848583806,188,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-4,,true,131995,0
1398848588906,87,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-6,,true,22563,0
1398848596850,324,Login2 - Connect,200,"Number of samples in transaction : 14, number of failing samples : 0",Thread Group 1-8,,true,45645,0
1398848588396,106,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-2,,true,23400,0
1398848599223,221,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-4,,true,28605,0
1398848605269,85,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-4,,true,64819,0
1398848593611,216,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-5,,true,132029,0
1398848607475,0,Setup Variables,200,OK,Thread Group 1-10,text,true,0,0
1398848602186,181,Login3 - Display Cabinet in Browser Tree,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-8,,true,9611,0
1398848607756,27,Delete Exported Document,0,OK,Thread Group 1-8,text,true,53,0
1398848597484,44,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-9,,true,6310,0
1398848605355,20,AdvSrch5 - Go back to Cabinets,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,6208,0
1398848569990,598,AdvancedSearch_Export,200,"Number of samples in transaction : 39, number of failing samples : 0",Thread Group 1-4,,true,254175,0
1398848610759,25,Delete Exported Document,0,OK,Thread Group 1-4,text,true,0,0
1398848597800,96,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-7,,true,22557,0
1398848598211,218,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-1,,true,131850,0
1398848607307,203,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-5,,true,28606,0
1398848613590,92,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-5,,true,64818,0
1398848624483,0,Setup Variables,200,OK,Thread Group 1-1,text,true,0,0
1398848624484,23,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,6308,0
1398848634488,0,Setup Variables,200,OK,Thread Group 1-2,text,true,0,0
1398848632982,265,Login2 - Connect,200,"Number of samples in transaction : 14, number of failing samples : 0",Thread Group 1-1,,true,46004,0
1398848638818,158,Login3 - Display Cabinet in Browser Tree,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-1,,true,9503,0
1398848644103,29,Delete Exported Document,0,OK,Thread Group 1-1,text,true,0,0
1398848644487,0,Setup Variables,200,OK,Thread Group 1-3,text,true,0,0
1398848634498,20,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-2,,true,6313,0
1398848644816,254,Login2 - Connect,200,"Number of samples in transaction : 14, number of failing samples : 0",Thread Group 1-2,,true,45659,0
1398848654487,0,Setup Variables,200,OK,Thread Group 1-4,text,true,0,0
1398848650676,170,Login3 - Display Cabinet in Browser Tree,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-2,,true,9503,0
1398848655167,27,Delete Exported Document,0,OK,Thread Group 1-2,text,true,53,0
1398848644498,22,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-3,,true,6309,0
1398848644141,88,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-1,,true,22554,0
1398848656300,278,Login2 - Connect,200,"Number of samples in transaction : 14, number of failing samples : 0",Thread Group 1-3,,true,45659,0
1398848664489,0,Setup Variables,200,OK,Thread Group 1-5,text,true,0,0
1398848654502,21,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-4,,true,6308,0
1398848660998,197,Login3 - Display Cabinet in Browser Tree,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-3,,true,9507,0
1398848665392,36,Delete Exported Document,0,OK,Thread Group 1-3,text,true,53,0
1398848665014,297,Login2 - Connect,200,"Number of samples in transaction : 14, number of failing samples : 0",Thread Group 1-4,,true,45657,0
1398848655203,94,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-2,,true,22568,0
1398848659143,204,AdvSrch2 - Execute search,200,"Number of samples in transaction : 10, number of failing samples : 0",Thread Group 1-1,,true,132001,0
1398848664489,20,Login1 - Display Login Page,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-5,,true,6307,0
1398848674506,0,Setup Variables,200,OK,Thread Group 1-6,text,true,0,0
1398848670016,175,Login3 - Display Cabinet in Browser Tree,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-4,,true,9577,0
1398848676193,37,Delete Exported Document,0,OK,Thread Group 1-4,text,true,53,0
1398848673551,325,Login2 - Connect,200,"Number of samples in transaction : 14, number of failing samples : 0",Thread Group 1-5,,true,45651,0
1398848672810,154,AdvSrch3 - Export a document,200,"Number of samples in transaction : 11, number of failing samples : 0",Thread Group 1-1,,true,28609,0
1398848678507,84,AdvSrch4- Go back to Search List,200,"Number of samples in transaction : 1, number of failing samples : 0",Thread Group 1-1,,true,64816,0
1398848665428,85,AdvSrch1 - Go to Advanced Search Page,200,"Number of samples in transaction : 5, number of failing samples : 0",Thread Group 1-3,,true,22548,0
1398848678081,165,Login3 - Display Cabinet in Browser Tree,200,"Number of samples in transaction : 2, number of failing samples : 0",Thread Group 1-5,,true,9507,0
1398848682520,35,Delete Exported Document,0,OK,Thread Group 1-5,text,true,0,0
1398848678592,29,AdvSrch5 - Go back to Cabinets,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,6207,0
